origin_date,horizon,target,location,output_type,output_type_id,value,age_group
2025-03-30,1,inc hosp,US,quantile,0.01,300.0,0-130
2025-03-30,1,inc hosp,US,quantile,0.025,300.0,0-130
2025-03-30,1,inc hosp,US,quantile,0.05,300.0,0-130
2025-03-30,1,inc hosp,US,quantile,0.1,300.0,0-130
2025-03-30,1,inc hosp,US,quantile,0.15,316.32917215584985,0-130
2025-03-30,1,inc hosp,US,quantile,0.2,503.05765969713764,0-130
2025-03-30,1,inc hosp,US,quantile,0.25,659.6073715313807,0-130
2025-03-30,1,inc hosp,US,quantile,0.3,815.2754236372868,0-130
2025-03-30,1,inc hosp,US,quantile,0.35,984.6821265474621,0-130
2025-03-30,1,inc hosp,US,quantile,0.4,1176.065470147959,0-130
2025-03-30,1,inc hosp,US,quantile,0.45,1369.4227534002612,0-130
2025-03-30,1,inc hosp,US,quantile,0.5,1570.423850201303,0-130
2025-03-30,1,inc hosp,US,quantile,0.55,1780.6898626133284,0-130
2025-03-30,1,inc hosp,US,quantile,0.6,1999.5906261083346,0-130
2025-03-30,1,inc hosp,US,quantile,0.65,2238.770596710053,0-130
2025-03-30,1,inc hosp,US,quantile,0.7,2497.5720486529676,0-130
2025-03-30,1,inc hosp,US,quantile,0.75,2787.8397364453303,0-130
2025-03-30,1,inc hosp,US,quantile,0.8,3139.0070653852777,0-130
2025-03-30,1,inc hosp,US,quantile,0.85,3609.0783659701833,0-130
2025-03-30,1,inc hosp,US,quantile,0.9,4286.576665254025,0-130
2025-03-30,1,inc hosp,US,quantile,0.95,5731.785540122612,0-130
2025-03-30,1,inc hosp,US,quantile,0.975,8623.237354155182,0-130
2025-03-30,1,inc hosp,US,quantile,0.99,15570.286819711153,0-130
2025-03-30,2,inc hosp,US,quantile,0.01,300.0,0-130
2025-03-30,2,inc hosp,US,quantile,0.025,300.0,0-130
2025-03-30,2,inc hosp,US,quantile,0.05,300.0,0-130
2025-03-30,2,inc hosp,US,quantile,0.1,300.0,0-130
2025-03-30,2,inc hosp,US,quantile,0.15,327.0511478990827,0-130
2025-03-30,2,inc hosp,US,quantile,0.2,472.3226118137563,0-130
