origin_date,horizon,target,location,output_type,output_type_id,value,age_group
2025-01-19,3,inc hosp,US,quantile,0.9,7481.314177062417,0-130
2025-01-19,3,inc hosp,US,quantile,0.95,8424.763756066737,0-130
2025-01-19,3,inc hosp,US,quantile,0.975,9564.571170458465,0-130
2025-01-19,3,inc hosp,US,quantile,0.99,11693.819012076237,0-130
2025-01-19,4,inc hosp,US,quantile,0.01,712.7975702175737,0-130
2025-01-19,4,inc hosp,US,quantile,0.025,1098.2371371937948,0-130
2025-01-19,4,inc hosp,US,quantile,0.05,1473.3978753537062,0-130
2025-01-19,4,inc hosp,US,quantile,0.1,1938.7976964674924,0-130
2025-01-19,4,inc hosp,US,quantile,0.15,2272.016033925115,0-130
2025-01-19,4,inc hosp,US,quantile,0.2,2552.008061836633,0-130
2025-01-19,4,inc hosp,US,quantile,0.25,2805.792405586788,0-130
2025-01-19,4,inc hosp,US,quantile,0.3,3045.8778448687926,0-130
2025-01-19,4,inc hosp,US,quantile,0.35,3279.5036560910357,0-130
2025-01-19,4,inc hosp,US,quantile,0.4,3511.4274819686784,0-130
2025-01-19,4,inc hosp,US,quantile,0.45,3745.3321217962616,0-130
2025-01-19,4,inc hosp,US,quantile,0.5,3984.575762674004,0-130
2025-01-19,4,inc hosp,US,quantile,0.55,4233.567675601491,0-130
2025-01-19,4,inc hosp,US,quantile,0.6,4496.513476983622,0-130
2025-01-19,4,inc hosp,US,quantile,0.65,4776.46134068646,0-130
2025-01-19,4,inc hosp,US,quantile,0.7,5074.878490988421,0-130
2025-01-19,4,inc hosp,US,quantile,0.75,5391.5840351817815,0-130
2025-01-19,4,inc hosp,US,quantile,0.8,5729.84707699006,0-130
2025-01-19,4,inc hosp,US,quantile,0.85,6107.612896243738,0-130
2025-01-19,4,inc hosp,US,quantile,0.9,6587.638197834541,0-130
2025-01-19,4,inc hosp,US,quantile,0.95,7449.439997600882,0-130
2025-01-19,4,inc hosp,US,quantile,0.975,8563.997107371724,0-130
2025-01-19,4,inc hosp,US,quantile,0.99,10769.460458303643,0-130
