origin_date,horizon,target,location,output_type,output_type_id,value,age_group
2025-04-27,1,inc hosp,US,quantile,0.01,200.0,0-130
2025-04-27,1,inc hosp,US,quantile,0.025,200.0,0-130
2025-04-27,1,inc hosp,US,quantile,0.05,200.0,0-130
2025-04-27,1,inc hosp,US,quantile,0.1,228.9975958608529,0-130
2025-04-27,1,inc hosp,US,quantile,0.15,280.8711869105833,0-130
2025-04-27,1,inc hosp,US,quantile,0.2,327.4150632520323,0-130
2025-04-27,1,inc hosp,US,quantile,0.25,370.3170670315503,0-130
2025-04-27,1,inc hosp,US,quantile,0.3,414.4421083196661,0-130
2025-04-27,1,inc hosp,US,quantile,0.35,459.42115034010135,0-130
2025-04-27,1,inc hosp,US,quantile,0.4,504.48961151637235,0-130
2025-04-27,1,inc hosp,US,quantile,0.45,549.327097822644,0-130
2025-04-27,1,inc hosp,US,quantile,0.5,594.1353891415079,0-130
2025-04-27,1,inc hosp,US,quantile,0.55,640.8149378219625,0-130
2025-04-27,1,inc hosp,US,quantile,0.6,691.4576276612426,0-130
2025-04-27,1,inc hosp,US,quantile,0.65,748.2746726854339,0-130
2025-04-27,1,inc hosp,US,quantile,0.7,814.1352670763929,0-130
2025-04-27,1,inc hosp,US,quantile,0.75,893.6233121531961,0-130
2025-04-27,1,inc hosp,US,quantile,0.8,1013.6031129266833,0-130
2025-04-27,1,inc hosp,US,quantile,0.85,1200.5509378521883,0-130
2025-04-27,1,inc hosp,US,quantile,0.9,1564.2553660118085,0-130
2025-04-27,1,inc hosp,US,quantile,0.95,2846.3272190625803,0-130
2025-04-27,1,inc hosp,US,quantile,0.975,6317.347129373799,0-130
2025-04-27,1,inc hosp,US,quantile,0.99,14452.340230522863,0-130
2025-04-27,2,inc hosp,US,quantile,0.01,200.0,0-130
2025-04-27,2,inc hosp,US,quantile,0.025,200.0,0-130
2025-04-27,2,inc hosp,US,quantile,0.05,200.0,0-130
2025-04-27,2,inc hosp,US,quantile,0.1,228.9975958608529,0-130
2025-04-27,2,inc hosp,US,quantile,0.15,280.8711869105833,0-130
2025-04-27,2,inc hosp,US,quantile,0.2,327.4150632520323,0-130
2025-04-27,2,inc hosp,US,quantile,0.25,370.3170670315503,0-130
2025-04-27,2,inc hosp,US,quantile,0.3,414.4421083196661,0-130
2025-04-27,2,inc hosp,US,quantile,0.35,459.42115034010135,0-130
2025-04-27,2,inc hosp,US,quantile,0.4,504.48961151637235,0-130
2025-04-27,2,inc hosp,US,quantile,0.45,549.327097822644,0-130
2025-04-27,2,inc hosp,US,quantile,0.5,594.1353891415079,0-130
2025-04-27,2,inc hosp,US,quantile,0.55,640.8149378219625,0-130
2025-04-27,2,inc hosp,US,quantile,0.6,691.4576276612426,0-130
2025-04-27,2,inc hosp,US,quantile,0.65,748.2746726854339,0-130
