origin_date,horizon,target,location,output_type,output_type_id,value,age_group
2025-02-02,2,inc hosp,US,quantile,0.65,5483.807469558256,0-130
2025-02-02,2,inc hosp,US,quantile,0.7,6169.0993456478955,0-130
2025-02-02,2,inc hosp,US,quantile,0.75,7199.420583509429,0-130
2025-02-02,2,inc hosp,US,quantile,0.8,9279.915461852928,0-130
2025-02-02,2,inc hosp,US,quantile,0.85,22631.26738963395,0-130
2025-02-02,2,inc hosp,US,quantile,0.9,25000.0,0-130
2025-02-02,2,inc hosp,US,quantile,0.95,25000.0,0-130
2025-02-02,2,inc hosp,US,quantile,0.975,25000.0,0-130
2025-02-02,2,inc hosp,US,quantile,0.99,25000.0,0-130
2025-02-02,3,inc hosp,US,quantile,0.01,642.7907164144126,0-130
2025-02-02,3,inc hosp,US,quantile,0.025,977.4732949374138,0-130
2025-02-02,3,inc hosp,US,quantile,0.05,1308.5043513447006,0-130
2025-02-02,3,inc hosp,US,quantile,0.1,1722.404399714878,0-130
2025-02-02,3,inc hosp,US,quantile,0.15,2013.5648096171058,0-130
2025-02-02,3,inc hosp,US,quantile,0.2,2251.9954116308018,0-130
2025-02-02,3,inc hosp,US,quantile,0.25,2465.1969982239325,0-130
2025-02-02,3,inc hosp,US,quantile,0.3,2667.459235237953,0-130
2025-02-02,3,inc hosp,US,quantile,0.35,2868.2225234169655,0-130
2025-02-02,3,inc hosp,US,quantile,0.4,3075.021123412807,0-130
2025-02-02,3,inc hosp,US,quantile,0.45,3295.0509003001025,0-130
2025-02-02,3,inc hosp,US,quantile,0.5,3536.675416848453,0-130
2025-02-02,3,inc hosp,US,quantile,0.55,3809.0451675563854,0-130
2025-02-02,3,inc hosp,US,quantile,0.6,4125.999154699787,0-130
2025-02-02,3,inc hosp,US,quantile,0.65,4507.944511010879,0-130
2025-02-02,3,inc hosp,US,quantile,0.7,4990.564397096657,0-130
2025-02-02,3,inc hosp,US,quantile,0.75,5674.93219834479,0-130
2025-02-02,3,inc hosp,US,quantile,0.8,6931.377875639608,0-130
2025-02-02,3,inc hosp,US,quantile,0.85,13908.456204422566,0-130
2025-02-02,3,inc hosp,US,quantile,0.9,15576.078495996611,0-130
2025-02-02,3,inc hosp,US,quantile,0.95,16609.97218246559,0-130
2025-02-02,3,inc hosp,US,quantile,0.975,18004.204682268595,0-130
2025-02-02,3,inc hosp,US,quantile,0.99,20678.196879883806,0-130
2025-02-02,4,inc hosp,US,quantile,0.01,496.3232403392118,0-130
2025-02-02,4,inc hosp,US,quantile,0.025,721.9656631503492,0-130
2025-02-02,4,inc hosp,US,quantile,0.05,966.6601451578869,0-130
2025-02-02,4,inc hosp,US,quantile,0.1,1310.678870410938,0-130
2025-02-02,4,inc hosp,US,quantile,0.15,1570.9661404921362,0-130
2025-02-02,4,inc hosp,US,quantile,0.2,1788.542374674525,0-130
2025-02-02,4,inc hosp,US,quantile,0.25,1982.4421524981196,0-130
2025-02-02,4,inc hosp,US,quantile,0.3,2163.428557646644,0-130
2025-02-02,4,inc hosp,US,quantile,0.35,2338.432972818186,0-130
2025-02-02,4,inc hosp,US,quantile,0.4,2512.583479078542,0-130
2025-02-02,4,inc hosp,US,quantile,0.45,2690.307786695113,0-130
2025-02-02,4,inc hosp,US,quantile,0.5,2875.8127728091254,0-130
2025-02-02,4,inc hosp,US,quantile,0.55,3073.723857033537,0-130
2025-02-02,4,inc hosp,US,quantile,0.6,3289.8106756511406,0-130
2025-02-02,4,inc hosp,US,quantile,0.65,3532.0815524635022,0-130
2025-02-02,4,inc hosp,US,quantile,0.7,3812.0294485454183,0-130
2025-02-02,4,inc hosp,US,quantile,0.75,4150.44381318015,0-130
2025-02-02,4,inc hosp,US,quantile,0.8,4582.840289426287,0-130
2025-02-02,4,inc hosp,US,quantile,0.85,5185.64501921118,0-130
2025-02-02,4,inc hosp,US,quantile,0.9,6152.156991993224,0-130
2025-02-02,4,inc hosp,US,quantile,0.95,8219.944364931182,0-130
2025-02-02,4,inc hosp,US,quantile,0.975,11008.409364537189,0-130
2025-02-02,4,inc hosp,US,quantile,0.99,16356.39375976761,0-130
