origin_date,horizon,target,location,output_type,output_type_id,value,age_group
2025-04-13,1,inc hosp,US,quantile,0.01,250.0,0-130
2025-04-13,1,inc hosp,US,quantile,0.025,250.0,0-130
2025-04-13,1,inc hosp,US,quantile,0.05,250.0,0-130
2025-04-13,1,inc hosp,US,quantile,0.1,250.0,0-130
2025-04-13,1,inc hosp,US,quantile,0.15,306.9043192680997,0-130
2025-04-13,1,inc hosp,US,quantile,0.2,402.91485146055675,0-130
2025-04-13,1,inc hosp,US,quantile,0.25,500.49801839113786,0-130
2025-04-13,1,inc hosp,US,quantile,0.3,591.2627811985373,0-130
2025-04-13,1,inc hosp,US,quantile,0.35,681.9161054593395,0-130
2025-04-13,1,inc hosp,US,quantile,0.4,772.2410193913333,0-130
2025-04-13,1,inc hosp,US,quantile,0.45,863.1760208062581,0-130
2025-04-13,1,inc hosp,US,quantile,0.5,956.406933394097,0-130
2025-04-13,1,inc hosp,US,quantile,0.55,1052.6618450549404,0-130
2025-04-13,1,inc hosp,US,quantile,0.6,1157.2586882078956,0-130
2025-04-13,1,inc hosp,US,quantile,0.65,1276.8207191290307,0-130
2025-04-13,1,inc hosp,US,quantile,0.7,1421.30355163459,0-130
2025-04-13,1,inc hosp,US,quantile,0.75,1605.6123871476661,0-130
2025-04-13,1,inc hosp,US,quantile,0.8,1886.838915591299,0-130
2025-04-13,1,inc hosp,US,quantile,0.85,2341.0839063873505,0-130
2025-04-13,1,inc hosp,US,quantile,0.9,3106.1749189066572,0-130
2025-04-13,1,inc hosp,US,quantile,0.95,4928.29705296798,0-130
2025-04-13,1,inc hosp,US,quantile,0.975,8616.926040382132,0-130
2025-04-13,1,inc hosp,US,quantile,0.99,16144.794507628656,0-130
2025-04-13,2,inc hosp,US,quantile,0.01,200.0,0-130
2025-04-13,2,inc hosp,US,quantile,0.025,200.0,0-130
2025-04-13,2,inc hosp,US,quantile,0.05,200.0,0-130
2025-04-13,2,inc hosp,US,quantile,0.1,200.0,0-130
2025-04-13,2,inc hosp,US,quantile,0.15,250.93699296235005,0-130
2025-04-13,2,inc hosp,US,quantile,0.2,297.9590857081731,0-130
2025-04-13,2,inc hosp,US,quantile,0.25,340.9844058177224,0-130
2025-04-13,2,inc hosp,US,quantile,0.3,382.5185768924344,0-130
2025-04-13,2,inc hosp,US,quantile,0.35,425.1825400678665,0-130
2025-04-13,2,inc hosp,US,quantile,0.4,468.3580988395288,0-130
2025-04-13,2,inc hosp,US,quantile,0.45,511.51737048296576,0-130
2025-04-13,2,inc hosp,US,quantile,0.5,554.617266505796,0-130
2025-04-13,2,inc hosp,US,quantile,0.55,598.0714992006081,0-130
2025-04-13,2,inc hosp,US,quantile,0.6,643.6902942105062,0-130
2025-04-13,2,inc hosp,US,quantile,0.65,693.5247848442449,0-130
2025-04-13,2,inc hosp,US,quantile,0.7,751.3488859434465,0-130
2025-04-13,2,inc hosp,US,quantile,0.75,824.0656142391474,0-130
2025-04-13,2,inc hosp,US,quantile,0.8,929.0457238917312,0-130
2025-04-13,2,inc hosp,US,quantile,0.85,1152.9044712715433,0-130
2025-04-13,2,inc hosp,US,quantile,0.9,1668.9140976462568,0-130
2025-04-13,2,inc hosp,US,quantile,0.95,3384.0950818567317,0-130
2025-04-13,2,inc hosp,US,quantile,0.975,7446.903083865041,0-130
2025-04-13,2,inc hosp,US,quantile,0.99,15636.907378997299,0-130
2025-04-13,3,inc hosp,US,quantile,0.01,200.0,0-130
2025-04-13,3,inc hosp,US,quantile,0.025,200.0,0-130
2025-04-13,3,inc hosp,US,quantile,0.05,200.0,0-130
2025-04-13,3,inc hosp,US,quantile,0.1,200.0,0-130
2025-04-13,3,inc hosp,US,quantile,0.15,250.93699296235005,0-130
2025-04-13,3,inc hosp,US,quantile,0.2,297.9590857081731,0-130
2025-04-13,3,inc hosp,US,quantile,0.25,340.9844058177224,0-130
2025-04-13,3,inc hosp,US,quantile,0.3,382.5185768924344,0-130
2025-04-13,3,inc hosp,US,quantile,0.35,425.1825400678665,0-130
2025-04-13,3,inc hosp,US,quantile,0.4,468.3580988395288,0-130
2025-04-13,3,inc hosp,US,quantile,0.45,511.51737048296576,0-130
2025-04-13,3,inc hosp,US,quantile,0.5,554.617266505796,0-130
2025-04-13,3,inc hosp,US,quantile,0.55,598.0714992006081,0-130
2025-04-13,3,inc hosp,US,quantile,0.6,643.6902942105062,0-130
2025-04-13,3,inc hosp,US,quantile,0.65,693.5247848442449,0-130
2025-04-13,3,inc hosp,US,quantile,0.7,751.3488859434465,0-130
2025-04-13,3,inc hosp,US,quantile,0.75,824.0656142391474,0-130
2025-04-13,3,inc hosp,US,quantile,0.8,929.0457238917312,0-130
2025-04-13,3,inc hosp,US,quantile,0.85,1152.9044712715433,0-130
2025-04-13,3,inc hosp,US,quantile,0.9,1668.9140976462568,0-130
2025-04-13,3,inc hosp,US,quantile,0.95,3384.0950818567317,0-130
2025-04-13,3,inc hosp,US,quantile,0.975,7446.903083865041,0-130
2025-04-13,3,inc hosp,US,quantile,0.99,15636.907378997299,0-130
2025-04-13,4,inc hosp,US,quantile,0.01,200.0,0-130
2025-04-13,4,inc hosp,US,quantile,0.025,200.0,0-130
2025-04-13,4,inc hosp,US,quantile,0.05,200.0,0-130
2025-04-13,4,inc hosp,US,quantile,0.1,200.0,0-130
2025-04-13,4,inc hosp,US,quantile,0.15,250.93699296235005,0-130
2025-04-13,4,inc hosp,US,quantile,0.2,297.9590857081731,0-130
2025-04-13,4,inc hosp,US,quantile,0.25,340.9844058177224,0-130
2025-04-13,4,inc hosp,US,quantile,0.3,382.5185768924344,0-130
2025-04-13,4,inc hosp,US,quantile,0.35,425.1825400678665,0-130
2025-04-13,4,inc hosp,US,quantile,0.4,468.3580988395288,0-130
2025-04-13,4,inc hosp,US,quantile,0.45,511.51737048296576,0-130
2025-04-13,4,inc hosp,US,quantile,0.5,554.617266505796,0-130
2025-04-13,4,inc hosp,US,quantile,0.55,598.0714992006081,0-130
2025-04-13,4,inc hosp,US,quantile,0.6,643.6902942105062,0-130
2025-04-13,4,inc hosp,US,quantile,0.65,693.5247848442449,0-130
2025-04-13,4,inc hosp,US,quantile,0.7,751.3488859434465,0-130
2025-04-13,4,inc hosp,US,quantile,0.75,824.0656142391474,0-130
2025-04-13,4,inc hosp,US,quantile,0.8,929.0457238917312,0-130
2025-04-13,4,inc hosp,US,quantile,0.85,1152.9044712715433,0-130
2025-04-13,4,inc hosp,US,quantile,0.9,1668.9140976462568,0-130
2025-04-13,4,inc hosp,US,quantile,0.95,3384.0950818567317,0-130
2025-04-13,4,inc hosp,US,quantile,0.975,7446.903083865041,0-130
2025-04-13,4,inc hosp,US,quantile,0.99,15636.907378997299,0-130
