origin_date,horizon,target,location,output_type,output_type_id,value,age_group
2024-12-08,1,inc hosp,US,quantile,0.01,2304.1797676701335,0-130
2024-12-08,1,inc hosp,US,quantile,0.025,3247.3460426020047,0-130
2024-12-08,1,inc hosp,US,quantile,0.05,3902.4073310101385,0-130
2024-12-08,1,inc hosp,US,quantile,0.1,4614.349963464317,0-130
2024-12-08,1,inc hosp,US,quantile,0.15,5091.8059077407415,0-130
2024-12-08,1,inc hosp,US,quantile,0.2,5475.389533004674,0-130
2024-12-08,1,inc hosp,US,quantile,0.25,5809.488400391139,0-130
2024-12-08,1,inc hosp,US,quantile,0.3,6115.363204224588,0-130
2024-12-08,1,inc hosp,US,quantile,0.35,6405.106035786233,0-130
2024-12-08,1,inc hosp,US,quantile,0.4,6686.61641463551,0-130
2024-12-08,1,inc hosp,US,quantile,0.45,6966.748772240508,0-130
2024-12-08,1,inc hosp,US,quantile,0.5,7250.960568432049,0-130
2024-12-08,1,inc hosp,US,quantile,0.55,7545.339939364075,0-130
2024-12-08,1,inc hosp,US,quantile,0.6,7856.3613687576435,0-130
2024-12-08,1,inc hosp,US,quantile,0.65,8194.245540256095,0-130
2024-12-08,1,inc hosp,US,quantile,0.7,8570.602323634037,0-130
2024-12-08,1,inc hosp,US,quantile,0.75,9006.883580310841,0-130
2024-12-08,1,inc hosp,US,quantile,0.8,9538.810671353602,0-130
2024-12-08,1,inc hosp,US,quantile,0.85,10232.454413265086,0-130
2024-12-08,1,inc hosp,US,quantile,0.9,11259.15178003603,0-130
2024-12-08,1,inc hosp,US,quantile,0.95,13216.85818826147,0-130
2024-12-08,1,inc hosp,US,quantile,0.975,15573.003966920598,0-130
2024-12-08,1,inc hosp,US,quantile,0.99,19658.07877620399,0-130
2024-12-08,2,inc hosp,US,quantile,0.01,2840.499844714468,0-130
2024-12-08,2,inc hosp,US,quantile,0.025,3916.532409659077,0-130
2024-12-08,2,inc hosp,US,quantile,0.05,4611.137406649641,0-130
2024-12-08,2,inc hosp,US,quantile,0.1,5342.3258763817485,0-130
2024-12-08,2,inc hosp,US,quantile,0.15,5820.206838262639,0-130
2024-12-08,2,inc hosp,US,quantile,0.2,6197.461776935135,0-130
2024-12-08,2,inc hosp,US,quantile,0.25,6521.722849882336,0-130
2024-12-08,2,inc hosp,US,quantile,0.3,6815.879382326328,0-130
2024-12-08,2,inc hosp,US,quantile,0.35,7092.186100247993,0-130
2024-12-08,2,inc hosp,US,quantile,0.4,7358.215061926055,0-130
2024-12-08,2,inc hosp,US,quantile,0.45,7621.197279180235,0-130
2024-12-08,2,inc hosp,US,quantile,0.5,7886.110809131174,0-130
2024-12-08,2,inc hosp,US,quantile,0.55,8158.902334388227,0-130
2024-12-08,2,inc hosp,US,quantile,0.6,8444.504760282854,0-130
2024-12-08,2,inc hosp,US,quantile,0.65,8753.41342425355,0-130
2024-12-08,2,inc hosp,US,quantile,0.7,9094.735797878597,0-130
2024-12-08,2,inc hosp,US,quantile,0.75,9487.286586192326,0-130
2024-12-08,2,inc hosp,US,quantile,0.8,9962.630406891938,0-130
2024-12-08,2,inc hosp,US,quantile,0.85,10573.688613592136,0-130
2024-12-08,2,inc hosp,US,quantile,0.9,11460.341278128557,0-130
2024-12-08,2,inc hosp,US,quantile,0.95,13072.022891842791,0-130
2024-12-08,2,inc hosp,US,quantile,0.975,14893.522639354393,0-130
2024-12-08,2,inc hosp,US,quantile,0.99,17870.202440274632,0-130
2024-12-08,3,inc hosp,US,quantile,0.01,3121.2460644462153,0-130
2024-12-08,3,inc hosp,US,quantile,0.025,4266.7788148540785,0-130
2024-12-08,3,inc hosp,US,quantile,0.05,5024.088604244118,0-130
2024-12-08,3,inc hosp,US,quantile,0.1,5826.3217133757635,0-130
2024-12-08,3,inc hosp,US,quantile,0.15,6352.330712007715,0-130
2024-12-08,3,inc hosp,US,quantile,0.2,6768.46694683925,0-130
2024-12-08,3,inc hosp,US,quantile,0.25,7127.636569504322,0-130
