origin_date,horizon,target,location,output_type,output_type_id,value,age_group
2024-12-22,3,inc hosp,US,quantile,0.8,10676.509898398126,0-130
2024-12-22,3,inc hosp,US,quantile,0.85,11477.216288533735,0-130
2024-12-22,3,inc hosp,US,quantile,0.9,12637.981766627594,0-130
2024-12-22,3,inc hosp,US,quantile,0.95,14788.6094108184,0-130
2024-12-22,3,inc hosp,US,quantile,0.975,17265.819767525052,0-130
2024-12-22,3,inc hosp,US,quantile,0.99,21266.9330387398,0-130
2024-12-22,4,inc hosp,US,quantile,0.01,2109.867461151242,0-130
2024-12-22,4,inc hosp,US,quantile,0.025,2892.4556743615935,0-130
2024-12-22,4,inc hosp,US,quantile,0.05,3490.8946314285795,0-130
2024-12-22,4,inc hosp,US,quantile,0.1,4170.073618252746,0-130
2024-12-22,4,inc hosp,US,quantile,0.15,4637.440964813636,0-130
2024-12-22,4,inc hosp,US,quantile,0.2,5020.658669691448,0-130
2024-12-22,4,inc hosp,US,quantile,0.25,5361.437440296939,0-130
2024-12-22,4,inc hosp,US,quantile,0.3,5679.582051891361,0-130
2024-12-22,4,inc hosp,US,quantile,0.35,5986.28738844352,0-130
2024-12-22,4,inc hosp,US,quantile,0.4,6290.325265944527,0-130
2024-12-22,4,inc hosp,US,quantile,0.45,6598.213863844802,0-130
2024-12-22,4,inc hosp,US,quantile,0.5,6916.1784479245825,0-130
2024-12-22,4,inc hosp,US,quantile,0.55,7250.954330300533,0-130
2024-12-22,4,inc hosp,US,quantile,0.6,7611.2001919333825,0-130
2024-12-22,4,inc hosp,US,quantile,0.65,8006.581280778275,0-130
2024-12-22,4,inc hosp,US,quantile,0.7,8450.40557912081,0-130
2024-12-22,4,inc hosp,US,quantile,0.75,8968.833491645968,0-130
2024-12-22,4,inc hosp,US,quantile,0.8,9597.409201855124,0-130
2024-12-22,4,inc hosp,US,quantile,0.85,10413.241561174556,0-130
2024-12-22,4,inc hosp,US,quantile,0.9,11595.08566796197,0-130
2024-12-22,4,inc hosp,US,quantile,0.95,13781.687116884017,0-130
2024-12-22,4,inc hosp,US,quantile,0.975,16302.542488251545,0-130
2024-12-22,4,inc hosp,US,quantile,0.99,20387.615352449397,0-130
