origin_date,horizon,target,location,output_type,output_type_id,value,age_group
2025-01-26,2,inc hosp,US,quantile,0.6,5096.68070343639,0-130
2025-01-26,2,inc hosp,US,quantile,0.65,5401.926632883218,0-130
2025-01-26,2,inc hosp,US,quantile,0.7,5739.187275040675,0-130
2025-01-26,2,inc hosp,US,quantile,0.75,6110.297980807004,0-130
2025-01-26,2,inc hosp,US,quantile,0.8,6515.038362573527,0-130
2025-01-26,2,inc hosp,US,quantile,0.85,6979.889202046046,0-130
2025-01-26,2,inc hosp,US,quantile,0.9,7602.348402183974,0-130
2025-01-26,2,inc hosp,US,quantile,0.95,8786.107835228062,0-130
2025-01-26,2,inc hosp,US,quantile,0.975,10315.725634974086,0-130
2025-01-26,2,inc hosp,US,quantile,0.99,13180.82417749808,0-130
2025-01-26,3,inc hosp,US,quantile,0.01,649.3993522376384,0-130
2025-01-26,3,inc hosp,US,quantile,0.025,1004.2488263902886,0-130
2025-01-26,3,inc hosp,US,quantile,0.05,1361.0925135042232,0-130
2025-01-26,3,inc hosp,US,quantile,0.1,1817.0492777708344,0-130
2025-01-26,3,inc hosp,US,quantile,0.15,2147.0217626474473,0-130
2025-01-26,3,inc hosp,US,quantile,0.2,2423.0335689255503,0-130
2025-01-26,3,inc hosp,US,quantile,0.25,2672.3100102970816,0-130
2025-01-26,3,inc hosp,US,quantile,0.3,2907.6435322592724,0-130
2025-01-26,3,inc hosp,US,quantile,0.35,3137.135614375208,0-130
2025-01-26,3,inc hosp,US,quantile,0.4,3366.462525494732,0-130
2025-01-26,3,inc hosp,US,quantile,0.45,3600.427099513578,0-130
2025-01-26,3,inc hosp,US,quantile,0.5,3843.520643766279,0-130
2025-01-26,3,inc hosp,US,quantile,0.55,4100.454733653954,0-130
2025-01-26,3,inc hosp,US,quantile,0.6,4376.223060182766,0-130
2025-01-26,3,inc hosp,US,quantile,0.65,4675.433138606914,0-130
2025-01-26,3,inc hosp,US,quantile,0.7,5000.980556952213,0-130
2025-01-26,3,inc hosp,US,quantile,0.75,5353.673419941516,0-130
2025-01-26,3,inc hosp,US,quantile,0.8,5737.934807026477,0-130
2025-01-26,3,inc hosp,US,quantile,0.85,6177.542353417709,0-130
2025-01-26,3,inc hosp,US,quantile,0.9,6768.23501653584,0-130
2025-01-26,3,inc hosp,US,quantile,0.95,7967.7002444647,0-130
2025-01-26,3,inc hosp,US,quantile,0.975,9629.00390199256,0-130
2025-01-26,3,inc hosp,US,quantile,0.99,12809.562879517409,0-130
2025-01-26,4,inc hosp,US,quantile,0.01,649.3993522376384,0-130
2025-01-26,4,inc hosp,US,quantile,0.025,1004.2488263902886,0-130
2025-01-26,4,inc hosp,US,quantile,0.05,1361.0925135042232,0-130
2025-01-26,4,inc hosp,US,quantile,0.1,1817.0492777708344,0-130
2025-01-26,4,inc hosp,US,quantile,0.15,2147.0217626474473,0-130
2025-01-26,4,inc hosp,US,quantile,0.2,2423.0335689255503,0-130
2025-01-26,4,inc hosp,US,quantile,0.25,2672.3100102970816,0-130
2025-01-26,4,inc hosp,US,quantile,0.3,2907.6435322592724,0-130
2025-01-26,4,inc hosp,US,quantile,0.35,3137.135614375208,0-130
2025-01-26,4,inc hosp,US,quantile,0.4,3366.462525494732,0-130
2025-01-26,4,inc hosp,US,quantile,0.45,3600.427099513578,0-130
2025-01-26,4,inc hosp,US,quantile,0.5,3843.520643766279,0-130
2025-01-26,4,inc hosp,US,quantile,0.55,4100.454733653954,0-130
2025-01-26,4,inc hosp,US,quantile,0.6,4376.223060182766,0-130
2025-01-26,4,inc hosp,US,quantile,0.65,4675.433138606914,0-130
2025-01-26,4,inc hosp,US,quantile,0.7,5000.980556952213,0-130
2025-01-26,4,inc hosp,US,quantile,0.75,5353.673419941516,0-130
2025-01-26,4,inc hosp,US,quantile,0.8,5737.934807026477,0-130
2025-01-26,4,inc hosp,US,quantile,0.85,6177.542353417709,0-130
2025-01-26,4,inc hosp,US,quantile,0.9,6768.23501653584,0-130
2025-01-26,4,inc hosp,US,quantile,0.95,7967.7002444647,0-130
2025-01-26,4,inc hosp,US,quantile,0.975,9629.00390199256,0-130
2025-01-26,4,inc hosp,US,quantile,0.99,12809.562879517409,0-130
