origin_date,horizon,target,location,output_type,output_type_id,value,age_group
2025-01-12,2,inc hosp,US,quantile,0.45,5797.442071693201,0-130
2025-01-12,2,inc hosp,US,quantile,0.5,6061.483563693593,0-130
2025-01-12,2,inc hosp,US,quantile,0.55,6340.001751245378,0-130
2025-01-12,2,inc hosp,US,quantile,0.6,6640.398189408439,0-130
2025-01-12,2,inc hosp,US,quantile,0.65,6973.907039778649,0-130
2025-01-12,2,inc hosp,US,quantile,0.7,7352.813955804249,0-130
2025-01-12,2,inc hosp,US,quantile,0.75,7799.360376724626,0-130
2025-01-12,2,inc hosp,US,quantile,0.8,8345.876403482484,0-130
2025-01-12,2,inc hosp,US,quantile,0.85,9047.753439731077,0-130
2025-01-12,2,inc hosp,US,quantile,0.9,10013.562635450646,0-130
2025-01-12,2,inc hosp,US,quantile,0.95,11625.403239608124,0-130
2025-01-12,2,inc hosp,US,quantile,0.975,13355.005719717701,0-130
2025-01-12,2,inc hosp,US,quantile,0.99,16142.333316063341,0-130
2025-01-12,3,inc hosp,US,quantile,0.01,1677.3100045202755,0-130
2025-01-12,3,inc hosp,US,quantile,0.025,2225.452644690696,0-130
2025-01-12,3,inc hosp,US,quantile,0.05,2652.1100121549944,0-130
2025-01-12,3,inc hosp,US,quantile,0.1,3136.3771210859572,0-130
2025-01-12,3,inc hosp,US,quantile,0.15,3465.2991685288707,0-130
2025-01-12,3,inc hosp,US,quantile,0.2,3730.9630092937305,0-130
2025-01-12,3,inc hosp,US,quantile,0.25,3961.7962958171406,0-130
2025-01-12,3,inc hosp,US,quantile,0.3,4173.2751559902645,0-130
2025-01-12,3,inc hosp,US,quantile,0.35,4372.733572045783,0-130
2025-01-12,3,inc hosp,US,quantile,0.4,4566.180159222264,0-130
2025-01-12,3,inc hosp,US,quantile,0.45,4757.775315869451,0-130
2025-01-12,3,inc hosp,US,quantile,0.5,4951.507382857353,0-130
2025-01-12,3,inc hosp,US,quantile,0.55,5151.305146939277,0-130
2025-01-12,3,inc hosp,US,quantile,0.6,5361.57933925917,0-130
2025-01-12,3,inc hosp,US,quantile,0.65,5588.005649379567,0-130
2025-01-12,3,inc hosp,US,quantile,0.7,5838.767753306037,0-130
2025-01-12,3,inc hosp,US,quantile,0.75,6126.448866166952,0-130
2025-01-12,3,inc hosp,US,quantile,0.8,6470.476429892442,0-130
2025-01-12,3,inc hosp,US,quantile,0.85,6913.383682460411,0-130
2025-01-12,3,inc hosp,US,quantile,0.9,7551.663443712457,0-130
2025-01-12,3,inc hosp,US,quantile,0.95,8734.959855703055,0-130
2025-01-12,3,inc hosp,US,quantile,0.975,10110.339712415527,0-130
2025-01-12,3,inc hosp,US,quantile,0.99,12472.775022225826,0-130
2025-01-12,4,inc hosp,US,quantile,0.01,1677.3100045202755,0-130
2025-01-12,4,inc hosp,US,quantile,0.025,2225.452644690696,0-130
2025-01-12,4,inc hosp,US,quantile,0.05,2652.1100121549944,0-130
2025-01-12,4,inc hosp,US,quantile,0.1,3136.3771210859572,0-130
2025-01-12,4,inc hosp,US,quantile,0.15,3465.2991685288707,0-130
2025-01-12,4,inc hosp,US,quantile,0.2,3730.9630092937305,0-130
2025-01-12,4,inc hosp,US,quantile,0.25,3961.7962958171406,0-130
2025-01-12,4,inc hosp,US,quantile,0.3,4173.2751559902645,0-130
2025-01-12,4,inc hosp,US,quantile,0.35,4372.733572045783,0-130
2025-01-12,4,inc hosp,US,quantile,0.4,4566.180159222264,0-130
2025-01-12,4,inc hosp,US,quantile,0.45,4757.775315869451,0-130
2025-01-12,4,inc hosp,US,quantile,0.5,4951.507382857353,0-130
2025-01-12,4,inc hosp,US,quantile,0.55,5151.305146939277,0-130
2025-01-12,4,inc hosp,US,quantile,0.6,5361.57933925917,0-130
2025-01-12,4,inc hosp,US,quantile,0.65,5588.005649379567,0-130
2025-01-12,4,inc hosp,US,quantile,0.7,5838.767753306037,0-130
2025-01-12,4,inc hosp,US,quantile,0.75,6126.448866166952,0-130
2025-01-12,4,inc hosp,US,quantile,0.8,6470.476429892442,0-130
2025-01-12,4,inc hosp,US,quantile,0.85,6913.383682460411,0-130
2025-01-12,4,inc hosp,US,quantile,0.9,7551.663443712457,0-130
2025-01-12,4,inc hosp,US,quantile,0.95,8734.959855703055,0-130
2025-01-12,4,inc hosp,US,quantile,0.975,10110.339712415527,0-130
2025-01-12,4,inc hosp,US,quantile,0.99,12472.775022225826,0-130
