origin_date,horizon,target,location,output_type,output_type_id,value,age_group
2024-12-15,2,inc hosp,US,quantile,0.55,8886.121506251893,0-130
2024-12-15,2,inc hosp,US,quantile,0.6,9208.196822204998,0-130
2024-12-15,2,inc hosp,US,quantile,0.65,9555.351259897088,0-130
2024-12-15,2,inc hosp,US,quantile,0.7,9939.929504972528,0-130
2024-12-15,2,inc hosp,US,quantile,0.75,10383.700854887236,0-130
2024-12-15,2,inc hosp,US,quantile,0.8,10919.261098006402,0-130
2024-12-15,2,inc hosp,US,quantile,0.85,11609.26011316895,0-130
2024-12-15,2,inc hosp,US,quantile,0.9,12604.371067486343,0-130
2024-12-15,2,inc hosp,US,quantile,0.95,14421.66227324242,0-130
2024-12-15,2,inc hosp,US,quantile,0.975,16471.74974135599,0-130
2024-12-15,2,inc hosp,US,quantile,0.99,19786.890608407313,0-130
2024-12-15,3,inc hosp,US,quantile,0.01,3442.7939412818105,0-130
2024-12-15,3,inc hosp,US,quantile,0.025,4639.770010453357,0-130
2024-12-15,3,inc hosp,US,quantile,0.05,5440.954693972008,0-130
2024-12-15,3,inc hosp,US,quantile,0.1,6294.668802167059,0-130
2024-12-15,3,inc hosp,US,quantile,0.15,6857.077706207346,0-130
2024-12-15,3,inc hosp,US,quantile,0.2,7303.5690916834565,0-130
2024-12-15,3,inc hosp,US,quantile,0.25,7689.532794346947,0-130
2024-12-15,3,inc hosp,US,quantile,0.3,8040.834754541189,0-130
2024-12-15,3,inc hosp,US,quantile,0.35,8372.247037397638,0-130
2024-12-15,3,inc hosp,US,quantile,0.4,8693.955322130325,0-130
2024-12-15,3,inc hosp,US,quantile,0.45,9013.263863780403,0-130
2024-12-15,3,inc hosp,US,quantile,0.5,9337.595711409731,0-130
2024-12-15,3,inc hosp,US,quantile,0.55,9672.67516435384,0-130
2024-12-15,3,inc hosp,US,quantile,0.6,10028.428726155766,0-130
2024-12-15,3,inc hosp,US,quantile,0.65,10413.3172691186,0-130
2024-12-15,3,inc hosp,US,quantile,0.7,10840.951520185654,0-130
2024-12-15,3,inc hosp,US,quantile,0.75,11334.286923488224,0-130
2024-12-15,3,inc hosp,US,quantile,0.8,11930.507913449444,0-130
2024-12-15,3,inc hosp,US,quantile,0.85,12699.4037969673,0-130
2024-12-15,3,inc hosp,US,quantile,0.9,13811.31529346605,0-130
2024-12-15,3,inc hosp,US,quantile,0.95,15875.90773998178,0-130
2024-12-15,3,inc hosp,US,quantile,0.975,18240.74561281324,0-130
2024-12-15,3,inc hosp,US,quantile,0.99,22043.632793027155,0-130
2024-12-15,4,inc hosp,US,quantile,0.01,3442.7939412818105,0-130
2024-12-15,4,inc hosp,US,quantile,0.025,4639.770010453357,0-130
2024-12-15,4,inc hosp,US,quantile,0.05,5440.954693972008,0-130
2024-12-15,4,inc hosp,US,quantile,0.1,6294.668802167059,0-130
2024-12-15,4,inc hosp,US,quantile,0.15,6857.077706207346,0-130
2024-12-15,4,inc hosp,US,quantile,0.2,7303.5690916834565,0-130
2024-12-15,4,inc hosp,US,quantile,0.25,7689.532794346947,0-130
2024-12-15,4,inc hosp,US,quantile,0.3,8040.834754541189,0-130
2024-12-15,4,inc hosp,US,quantile,0.35,8372.247037397638,0-130
2024-12-15,4,inc hosp,US,quantile,0.4,8693.955322130325,0-130
2024-12-15,4,inc hosp,US,quantile,0.45,9013.263863780403,0-130
2024-12-15,4,inc hosp,US,quantile,0.5,9337.595711409731,0-130
2024-12-15,4,inc hosp,US,quantile,0.55,9672.67516435384,0-130
2024-12-15,4,inc hosp,US,quantile,0.6,10028.428726155766,0-130
2024-12-15,4,inc hosp,US,quantile,0.65,10413.3172691186,0-130
2024-12-15,4,inc hosp,US,quantile,0.7,10840.951520185654,0-130
2024-12-15,4,inc hosp,US,quantile,0.75,11334.286923488224,0-130
2024-12-15,4,inc hosp,US,quantile,0.8,11930.507913449444,0-130
2024-12-15,4,inc hosp,US,quantile,0.85,12699.4037969673,0-130
2024-12-15,4,inc hosp,US,quantile,0.9,13811.31529346605,0-130
2024-12-15,4,inc hosp,US,quantile,0.95,15875.90773998178,0-130
2024-12-15,4,inc hosp,US,quantile,0.975,18240.74561281324,0-130
2024-12-15,4,inc hosp,US,quantile,0.99,22043.632793027155,0-130
