origin_date,horizon,target,location,output_type,output_type_id,value,age_group
2025-03-09,2,inc hosp,US,quantile,0.2,644.2738066922906,0-130
2025-03-09,2,inc hosp,US,quantile,0.25,1056.4261376328454,0-130
2025-03-09,2,inc hosp,US,quantile,0.3,1309.1512470626174,0-130
2025-03-09,2,inc hosp,US,quantile,0.35,1518.2271027797487,0-130
2025-03-09,2,inc hosp,US,quantile,0.4,1715.7744492818333,0-130
2025-03-09,2,inc hosp,US,quantile,0.45,1919.5695018944618,0-130
2025-03-09,2,inc hosp,US,quantile,0.5,2138.782605510259,0-130
2025-03-09,2,inc hosp,US,quantile,0.55,2370.2020289268485,0-130
2025-03-09,2,inc hosp,US,quantile,0.6,2608.7538210909333,0-130
2025-03-09,2,inc hosp,US,quantile,0.65,2855.4773800670346,0-130
2025-03-09,2,inc hosp,US,quantile,0.7,3114.5109323265106,0-130
2025-03-09,2,inc hosp,US,quantile,0.75,3391.2858602562246,0-130
2025-03-09,2,inc hosp,US,quantile,0.8,3696.5611773951914,0-130
2025-03-09,2,inc hosp,US,quantile,0.85,4055.2316417285356,0-130
2025-03-09,2,inc hosp,US,quantile,0.9,4542.986376221361,0-130
2025-03-09,2,inc hosp,US,quantile,0.95,5468.578227590593,0-130
2025-03-09,2,inc hosp,US,quantile,0.975,6690.87837855951,0-130
2025-03-09,2,inc hosp,US,quantile,0.99,9185.457048629349,0-130
2025-03-09,3,inc hosp,US,quantile,0.01,300.0,0-130
2025-03-09,3,inc hosp,US,quantile,0.025,300.0,0-130
2025-03-09,3,inc hosp,US,quantile,0.05,302.0561662723769,0-130
2025-03-09,3,inc hosp,US,quantile,0.1,372.53421662771683,0-130
2025-03-09,3,inc hosp,US,quantile,0.15,457.00162299821415,0-130
2025-03-09,3,inc hosp,US,quantile,0.2,565.0131490543831,0-130
2025-03-09,3,inc hosp,US,quantile,0.25,665.1322967273329,0-130
2025-03-09,3,inc hosp,US,quantile,0.3,754.898877901486,0-130
2025-03-09,3,inc hosp,US,quantile,0.35,846.8172052523429,0-130
2025-03-09,3,inc hosp,US,quantile,0.4,954.7912730457531,0-130
2025-03-09,3,inc hosp,US,quantile,0.45,1094.486686025395,0-130
2025-03-09,3,inc hosp,US,quantile,0.5,1273.482436658115,0-130
2025-03-09,3,inc hosp,US,quantile,0.55,1478.8026369472507,0-130
2025-03-09,3,inc hosp,US,quantile,0.6,1696.8359933274394,0-130
2025-03-09,3,inc hosp,US,quantile,0.65,1925.4959361072008,0-130
2025-03-09,3,inc hosp,US,quantile,0.7,2167.6557674603023,0-130
2025-03-09,3,inc hosp,US,quantile,0.75,2426.005123699201,0-130
2025-03-09,3,inc hosp,US,quantile,0.8,2706.306534352137,0-130
2025-03-09,3,inc hosp,US,quantile,0.85,3025.9833967714217,0-130
2025-03-09,3,inc hosp,US,quantile,0.9,3434.4848341320703,0-130
2025-03-09,3,inc hosp,US,quantile,0.95,4158.424358915797,0-130
2025-03-09,3,inc hosp,US,quantile,0.975,5100.4633794778165,0-130
2025-03-09,3,inc hosp,US,quantile,0.99,7162.031184764584,0-130
2025-03-09,4,inc hosp,US,quantile,0.01,300.0,0-130
2025-03-09,4,inc hosp,US,quantile,0.025,300.0,0-130
2025-03-09,4,inc hosp,US,quantile,0.05,302.0561662723769,0-130
2025-03-09,4,inc hosp,US,quantile,0.1,372.53421662771683,0-130
2025-03-09,4,inc hosp,US,quantile,0.15,457.00162299821415,0-130
2025-03-09,4,inc hosp,US,quantile,0.2,565.0131490543831,0-130
2025-03-09,4,inc hosp,US,quantile,0.25,665.1322967273329,0-130
2025-03-09,4,inc hosp,US,quantile,0.3,754.898877901486,0-130
2025-03-09,4,inc hosp,US,quantile,0.35,846.8172052523429,0-130
2025-03-09,4,inc hosp,US,quantile,0.4,954.7912730457531,0-130
2025-03-09,4,inc hosp,US,quantile,0.45,1094.486686025395,0-130
2025-03-09,4,inc hosp,US,quantile,0.5,1273.482436658115,0-130
2025-03-09,4,inc hosp,US,quantile,0.55,1478.8026369472507,0-130
2025-03-09,4,inc hosp,US,quantile,0.6,1696.8359933274394,0-130
2025-03-09,4,inc hosp,US,quantile,0.65,1925.4959361072008,0-130
2025-03-09,4,inc hosp,US,quantile,0.7,2167.6557674603023,0-130
2025-03-09,4,inc hosp,US,quantile,0.75,2426.005123699201,0-130
2025-03-09,4,inc hosp,US,quantile,0.8,2706.306534352137,0-130
2025-03-09,4,inc hosp,US,quantile,0.85,3025.9833967714217,0-130
2025-03-09,4,inc hosp,US,quantile,0.9,3434.4848341320703,0-130
2025-03-09,4,inc hosp,US,quantile,0.95,4158.424358915797,0-130
2025-03-09,4,inc hosp,US,quantile,0.975,5100.4633794778165,0-130
2025-03-09,4,inc hosp,US,quantile,0.99,7162.031184764584,0-130
