origin_date,horizon,target,location,output_type,output_type_id,value,age_group
2025-04-06,3,inc hosp,US,quantile,0.7,835.0377693244923,0-130
2025-04-06,3,inc hosp,US,quantile,0.75,930.2008360687541,0-130
2025-04-06,3,inc hosp,US,quantile,0.8,1089.7103552950907,0-130
2025-04-06,3,inc hosp,US,quantile,0.85,1349.6048036712489,0-130
2025-04-06,3,inc hosp,US,quantile,0.9,1847.1515563420478,0-130
2025-04-06,3,inc hosp,US,quantile,0.95,3314.7431486630016,0-130
2025-04-06,3,inc hosp,US,quantile,0.975,6733.225807196534,0-130
2025-04-06,3,inc hosp,US,quantile,0.99,14718.311221155587,0-130
2025-04-06,4,inc hosp,US,quantile,0.01,200.0,0-130
2025-04-06,4,inc hosp,US,quantile,0.025,200.0,0-130
2025-04-06,4,inc hosp,US,quantile,0.05,200.0,0-130
2025-04-06,4,inc hosp,US,quantile,0.1,200.0,0-130
2025-04-06,4,inc hosp,US,quantile,0.15,236.9932275263472,0-130
2025-04-06,4,inc hosp,US,quantile,0.2,280.8098780863775,0-130
2025-04-06,4,inc hosp,US,quantile,0.25,322.6905239353918,0-130
2025-04-06,4,inc hosp,US,quantile,0.3,364.96595410652975,0-130
2025-04-06,4,inc hosp,US,quantile,0.35,409.5082008278448,0-130
2025-04-06,4,inc hosp,US,quantile,0.4,456.9643719672919,0-130
2025-04-06,4,inc hosp,US,quantile,0.45,507.680475122659,0-130
2025-04-06,4,inc hosp,US,quantile,0.5,562.2248148372269,0-130
2025-04-06,4,inc hosp,US,quantile,0.55,621.96279679127,0-130
2025-04-06,4,inc hosp,US,quantile,0.6,687.9912438549334,0-130
2025-04-06,4,inc hosp,US,quantile,0.65,755.7963108897142,0-130
2025-04-06,4,inc hosp,US,quantile,0.7,835.0377693244923,0-130
2025-04-06,4,inc hosp,US,quantile,0.75,930.2008360687541,0-130
2025-04-06,4,inc hosp,US,quantile,0.8,1089.7103552950907,0-130
2025-04-06,4,inc hosp,US,quantile,0.85,1349.6048036712489,0-130
2025-04-06,4,inc hosp,US,quantile,0.9,1847.1515563420478,0-130
2025-04-06,4,inc hosp,US,quantile,0.95,3314.7431486630016,0-130
2025-04-06,4,inc hosp,US,quantile,0.975,6733.225807196534,0-130
2025-04-06,4,inc hosp,US,quantile,0.99,14718.311221155587,0-130
