origin_date,horizon,target,location,output_type,output_type_id,value,age_group
2025-03-16,1,inc hosp,US,quantile,0.01,300.0,0-130
2025-03-16,1,inc hosp,US,quantile,0.025,300.0,0-130
2025-03-16,1,inc hosp,US,quantile,0.05,300.0,0-130
2025-03-16,1,inc hosp,US,quantile,0.1,330.0882542135858,0-130
2025-03-16,1,inc hosp,US,quantile,0.15,411.064749596447,0-130
2025-03-16,1,inc hosp,US,quantile,0.2,650.6969386778951,0-130
2025-03-16,1,inc hosp,US,quantile,0.25,1080.5584666625691,0-130
2025-03-16,1,inc hosp,US,quantile,0.3,1350.958308160559,0-130
2025-03-16,1,inc hosp,US,quantile,0.35,1584.029678116018,0-130
2025-03-16,1,inc hosp,US,quantile,0.4,1810.4563673231007,0-130
2025-03-16,1,inc hosp,US,quantile,0.45,2035.4993785347901,0-130
2025-03-16,1,inc hosp,US,quantile,0.5,2257.0571044072994,0-130
2025-03-16,1,inc hosp,US,quantile,0.55,2475.213087945566,0-130
2025-03-16,1,inc hosp,US,quantile,0.6,2692.012002834669,0-130
2025-03-16,1,inc hosp,US,quantile,0.65,2911.7322586948285,0-130
2025-03-16,1,inc hosp,US,quantile,0.7,3140.549077807395,0-130
2025-03-16,1,inc hosp,US,quantile,0.75,3387.685461864446,0-130
2025-03-16,1,inc hosp,US,quantile,0.8,3669.421145196012,0-130
2025-03-16,1,inc hosp,US,quantile,0.85,4018.3510249753745,0-130
2025-03-16,1,inc hosp,US,quantile,0.9,4526.563206740052,0-130
2025-03-16,1,inc hosp,US,quantile,0.95,5553.082290993388,0-130
2025-03-16,1,inc hosp,US,quantile,0.975,6939.997142703495,0-130
2025-03-16,1,inc hosp,US,quantile,0.99,9756.237850298821,0-130
2025-03-16,2,inc hosp,US,quantile,0.01,300.0,0-130
2025-03-16,2,inc hosp,US,quantile,0.025,300.0,0-130
2025-03-16,2,inc hosp,US,quantile,0.05,300.0,0-130
2025-03-16,2,inc hosp,US,quantile,0.1,300.0,0-130
2025-03-16,2,inc hosp,US,quantile,0.15,387.11114637795527,0-130
2025-03-16,2,inc hosp,US,quantile,0.2,577.8594130255921,0-130
2025-03-16,2,inc hosp,US,quantile,0.25,713.39695478678,0-130
2025-03-16,2,inc hosp,US,quantile,0.3,838.5130000973693,0-130
2025-03-16,2,inc hosp,US,quantile,0.35,978.4223559248811,0-130
2025-03-16,2,inc hosp,US,quantile,0.4,1144.1551091282881,0-130
2025-03-16,2,inc hosp,US,quantile,0.45,1326.346439306052,0-130
2025-03-16,2,inc hosp,US,quantile,0.5,1510.031434452196,0-130
2025-03-16,2,inc hosp,US,quantile,0.55,1688.8247549846851,0-130
2025-03-16,2,inc hosp,US,quantile,0.6,1863.3523568149112,0-130
2025-03-16,2,inc hosp,US,quantile,0.65,2038.0056933627884,0-130
2025-03-16,2,inc hosp,US,quantile,0.7,2219.732058422071,0-130
2025-03-16,2,inc hosp,US,quantile,0.75,2418.804326915644,0-130
2025-03-16,2,inc hosp,US,quantile,0.8,2652.026469953778,0-130
2025-03-16,2,inc hosp,US,quantile,0.85,2952.2221632651003,0-130
2025-03-16,2,inc hosp,US,quantile,0.9,3401.6384951694513,0-130
2025-03-16,2,inc hosp,US,quantile,0.95,4327.432485721386,0-130
2025-03-16,2,inc hosp,US,quantile,0.975,5598.700907765788,0-130
2025-03-16,2,inc hosp,US,quantile,0.99,8303.59278810353,0-130
2025-03-16,3,inc hosp,US,quantile,0.01,300.0,0-130
2025-03-16,3,inc hosp,US,quantile,0.025,300.0,0-130
2025-03-16,3,inc hosp,US,quantile,0.05,300.0,0-130
2025-03-16,3,inc hosp,US,quantile,0.1,300.0,0-130
2025-03-16,3,inc hosp,US,quantile,0.15,343.55557318897763,0-130
2025-03-16,3,inc hosp,US,quantile,0.2,444.4977541643787,0-130
2025-03-16,3,inc hosp,US,quantile,0.25,575.5816034621539,0-130
2025-03-16,3,inc hosp,US,quantile,0.3,713.1684957672986,0-130
2025-03-16,3,inc hosp,US,quantile,0.35,864.5152563622021,0-130
2025-03-16,3,inc hosp,US,quantile,0.4,1027.3969646111384,0-130
2025-03-16,3,inc hosp,US,quantile,0.45,1193.0057037043352,0-130
2025-03-16,3,inc hosp,US,quantile,0.5,1355.5443514056087,0-130
2025-03-16,3,inc hosp,US,quantile,0.55,1516.4764602062783,0-130
2025-03-16,3,inc hosp,US,quantile,0.6,1682.3877643342103,0-130
2025-03-16,3,inc hosp,US,quantile,0.65,1862.1581461043957,0-130
2025-03-16,3,inc hosp,US,quantile,0.7,2069.32695363777,0-130
2025-03-16,3,inc hosp,US,quantile,0.75,2329.7868180250716,0-130
2025-03-16,3,inc hosp,US,quantile,0.8,2700.896913018443,0-130
2025-03-16,3,inc hosp,US,quantile,0.85,3255.9117275746994,0-130
2025-03-16,3,inc hosp,US,quantile,0.9,3934.41022753554,0-130
2025-03-16,3,inc hosp,US,quantile,0.95,4964.049151718124,0-130
2025-03-16,3,inc hosp,US,quantile,0.975,6168.101209847677,0-130
2025-03-16,3,inc hosp,US,quantile,0.99,8587.466566321371,0-130
2025-03-16,4,inc hosp,US,quantile,0.01,300.0,0-130
2025-03-16,4,inc hosp,US,quantile,0.025,300.0,0-130
2025-03-16,4,inc hosp,US,quantile,0.05,300.0,0-130
2025-03-16,4,inc hosp,US,quantile,0.1,300.0,0-130
2025-03-16,4,inc hosp,US,quantile,0.15,300.0,0-130
2025-03-16,4,inc hosp,US,quantile,0.2,311.13609530316535,0-130
2025-03-16,4,inc hosp,US,quantile,0.25,437.76625213752766,0-130
2025-03-16,4,inc hosp,US,quantile,0.3,587.823991437228,0-130
2025-03-16,4,inc hosp,US,quantile,0.35,750.6081567995232,0-130
2025-03-16,4,inc hosp,US,quantile,0.4,910.6388200939888,0-130
2025-03-16,4,inc hosp,US,quantile,0.45,1059.6649681026183,0-130
2025-03-16,4,inc hosp,US,quantile,0.5,1201.0572683590215,0-130
2025-03-16,4,inc hosp,US,quantile,0.55,1344.1281654278716,0-130
2025-03-16,4,inc hosp,US,quantile,0.6,1501.423171853509,0-130
2025-03-16,4,inc hosp,US,quantile,0.65,1686.3105988460027,0-130
2025-03-16,4,inc hosp,US,quantile,0.7,1918.9218488534693,0-130
2025-03-16,4,inc hosp,US,quantile,0.75,2240.769309134499,0-130
2025-03-16,4,inc hosp,US,quantile,0.8,2749.7673560831076,0-130
2025-03-16,4,inc hosp,US,quantile,0.85,3559.601291884299,0-130
